id,programaAdmicion,edadIngreso,graduado,retiradoPorBajoRendimiento,totalBajosRendimientos,ciudad,sexo,condicionEx,jornada,CantidadSemestres,proSemestral,ingenieria,ciencias,otrasMaterias,creditosAprobados,creditosReprobados,materiasCanceladas,materiasHabilitadas,BajoRendimiento
41209,0,20,0,NO,2.0,0,M,0,NOC,2,1.906666666666667,2.2,1.6,2.3874999999999997,0.21875,0.65625,0.1,0.0,1
41216,1,22,0,NO,0.0,1,M,0,DIU,4,3.26,3.0374999999999996,2.9400000000000004,4.137499999999999,0.3253012048192771,0.08433734939759036,0.5769230769230769,0.0,0
41255,0,18,1,NO,0.0,0,M,0,DIU,8,3.8775,4.1385964912280695,3.214285714285714,4.171428571428572,0.9696969696969697,0.030303030303030304,0.0,0.030303030303030304,0
41356,1,21,1,NO,1.0,1,F,0,DIU,13,3.467142857142857,3.5276315789473687,3.875,4.4,0.8333333333333334,0.029411764705882353,0.05714285714285714,0.0,1
41415,0,26,0,NO,0.0,0,F,0,NOC,1,4.02,3.75,0.0,4.2,1.0,0.0,0.0,0.0,0
41429,1,16,0,NO,0.0,1,M,0,DIU,3,4.21,4.408333333333332,3.6937499999999996,4.405882352941177,0.9473684210526315,0.05263157894736842,0.0,0.0,0
41435,1,19,0,NO,3.0,1,M,0,DIU,2,2.71,2.8,0.0,2.5,0.125,0.21875,0.6,0.0,1
41445,0,20,0,NO,1.0,1,F,0,NOC,8,3.1622222222222223,3.28448275862069,3.0,3.849999999999999,0.7009345794392523,0.17757009345794392,0.11764705882352941,0.08823529411764706,1
41449,0,24,0,NO,1.0,0,M,0,NOC,2,2.045,2.3666666666666667,0.0,2.9000000000000004,0.42105263157894735,0.5789473684210527,0.0,0.0,1
41518,0,17,0,NO,1.0,0,F,0,NOC,1,2.08,2.8,1.7875,2.4,0.07692307692307693,0.9230769230769231,0.0,0.0,1
41559,0,30,1,NO,1.0,0,F,0,NOC,13,3.782222222222222,3.983673469387755,3.3750000000000004,0.0,0.8611111111111112,0.041666666666666664,0.09090909090909091,0.045454545454545456,1
41578,0,17,0,SI,1.0,0,M,0,DIU,1,1.18,1.1,0.0,1.3,0.0,1.0,0.0,0.0,1
41614,0,25,0,SI,1.0,1,M,0,NOC,1,1.62,1.5750000000000002,1.0,2.0999999999999996,0.0,1.0,0.0,0.0,1
41669,0,21,0,NO,2.0,0,F,0,NOC,6,3.2116666666666664,3.0839999999999996,0.0,3.7000000000000006,0.4915254237288136,0.1440677966101695,0.3611111111111111,0.027777777777777776,1
41690,0,17,0,NO,1.0,0,M,0,NOC,2,2.4450000000000003,1.7428571428571427,1.1,3.0999999999999996,0.45454545454545453,0.3181818181818182,0.25,0.0,1
41705,1,17,0,NO,2.0,0,M,0,DIU,5,3.008,2.6894736842105265,3.1157894736842104,3.975,0.7272727272727273,0.2727272727272727,0.0,0.0,1
41876,1,18,0,NO,1.0,0,M,0,DIU,3,3.533333333333333,3.303703703703704,3.6400000000000006,3.7818181818181813,0.5967741935483871,0.12903225806451613,0.3,0.0,1
41894,0,16,1,NO,0.0,1,M,0,DIU,6,4.07,4.229824561403509,3.336,4.4714285714285715,1.0,0.0,0.0,0.0,0
41897,1,18,1,NO,0.0,0,M,0,DIU,7,4.018571428571428,4.015929203539823,0.0,0.0,0.7302631578947368,0.019736842105263157,0.2553191489361702,0.0,0
41944,0,17,0,NO,0.0,0,M,0,DIU,1,3.6,3.9000000000000004,2.4,2.9500000000000006,0.3888888888888889,0.0,0.5,0.0,0
41977,0,16,0,NO,0.0,0,M,0,NOC,4,3.4880000000000004,3.4633333333333334,3.7142857142857144,3.8666666666666663,0.8771929824561403,0.05263157894736842,0.05555555555555555,0.05555555555555555,0
42000,0,17,0,NO,0.0,0,M,0,NOC,2,3.16,3.275,2.8,3.3625,0.6451612903225806,0.12903225806451613,0.2,0.0,0
42019,1,20,0,NO,0.0,1,M,0,DIU,1,3.69,3.7454545454545456,2.6500000000000004,4.1,0.4146341463414634,0.0,0.5384615384615384,0.0,0
42071,0,17,0,NO,0.0,0,M,0,NOC,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
42078,1,17,1,NO,0.0,1,M,0,DIU,12,4.31,4.28125,0.0,0.0,0.7674418604651163,0.0,0.0625,0.0,0
42081,0,19,0,NO,2.0,0,M,0,DIU,4,2.5975,2.8,2.0428571428571427,3.7142857142857144,0.6521739130434783,0.34782608695652173,0.0,0.125,1
42169,1,17,0,NO,0.0,0,F,0,DIU,1,3.15,3.3,2.5,3.4,0.5555555555555556,0.4444444444444444,0.0,0.0,0
42214,0,19,0,NO,1.0,0,F,0,DIU,2,2.9,3.9818181818181815,2.3684210526315788,2.88,0.5641025641025641,0.3333333333333333,0.07142857142857142,0.07142857142857142,1
42227,0,23,1,NO,0.0,0,M,0,NOC,7,4.007142857142857,4.098412698412698,3.4000000000000004,4.354545454545454,0.9680851063829787,0.0,0.03225806451612903,0.0,0
42253,1,18,1,NO,0.0,0,F,0,DIU,10,4.42125,4.396,4.385714285714285,4.6,0.9465648854961832,0.0,0.023809523809523808,0.0,0
42269,0,16,0,NO,1.0,0,M,0,NOC,6,3.1657142857142864,3.303773584905661,2.3449999999999998,3.7181818181818183,0.6442307692307693,0.19230769230769232,0.15625,0.03125,1
42278,1,17,0,NO,1.0,0,M,1,DIU,1,2.59,2.3,1.0,4.050000000000001,0.4444444444444444,0.5555555555555556,0.0,0.0,1
42282,0,18,0,NO,2.0,0,F,0,DIU,4,2.9133333333333336,4.4,2.448484848484848,3.9818181818181815,0.4861111111111111,0.3333333333333333,0.16666666666666666,0.16666666666666666,1
42296,1,17,1,NO,0.0,0,F,0,DIU,10,4.489999999999999,4.497826086956521,0.0,0.0,0.8867924528301887,0.0,0.1111111111111111,0.0,0
42501,0,17,1,NO,0.0,0,M,0,NOC,9,3.6633333333333336,3.913793103448276,3.4333333333333336,3.9,0.9240506329113924,0.0,0.09523809523809523,0.0,0
42508,0,24,0,NO,1.0,0,M,0,NOC,1,3.45,3.15,0.0,3.65,0.5,0.5,0.0,0.0,1
42517,1,17,0,NO,1.0,0,M,0,DIU,2,2.7350000000000003,1.9,1.7,3.1090909090909093,0.23809523809523808,0.30952380952380953,0.42857142857142855,0.0,1
42560,1,19,0,NO,2.0,0,M,0,DIU,2,2.75,2.0714285714285716,2.7,2.1666666666666665,0.23076923076923078,0.5641025641025641,0.23076923076923078,0.0,1
42597,1,19,1,NO,1.0,0,F,0,DIU,16,3.6063636363636364,3.5740740740740744,2.8285714285714287,3.6799999999999997,0.7320261437908496,0.10457516339869281,0.16,0.04,1
42599,1,18,0,NO,2.0,0,M,0,DIU,3,2.89,2.0375,2.76,3.7294117647058824,0.4807692307692308,0.34615384615384615,0.17647058823529413,0.0,1
42631,1,18,0,NO,2.0,0,M,1,DIU,3,3.1666666666666665,2.242857142857143,2.9000000000000004,4.081818181818182,0.41304347826086957,0.30434782608695654,0.26666666666666666,0.0,1
42638,0,17,0,NO,0.0,0,F,0,NOC,1,2.91,3.25,3.0,1.8999999999999997,0.8,0.2,0.0,0.0,0
42673,0,17,0,NO,0.0,0,F,0,NOC,6,4.1933333333333325,4.12608695652174,4.152,4.528571428571429,0.85,0.0,0.14705882352941177,0.0,0
42679,0,19,1,NO,0.0,0,F,0,NOC,7,4.41,4.414285714285715,0.0,0.0,1.0,0.0,0.0,0.0,0
42787,1,20,0,NO,1.0,0,M,0,DIU,4,2.9475,2.6310344827586207,2.727272727272727,3.282352941176471,0.4722222222222222,0.2638888888888889,0.2608695652173913,0.043478260869565216,1
42788,1,19,0,NO,0.0,0,F,0,DIU,1,3.92,4.075,3.9,3.75,1.0,0.0,0.0,0.0,0
42864,0,19,0,NO,1.0,0,F,0,NOC,4,3.1075,3.2000000000000006,3.05,3.9250000000000003,0.5434782608695652,0.2391304347826087,0.2,0.06666666666666667,1
42900,1,17,0,NO,2.0,0,M,0,DIU,16,3.4984615384615383,3.4495652173913047,2.9086956521739125,4.116666666666666,0.6984924623115578,0.09045226130653267,0.203125,0.0,1
42937,1,18,0,NO,0.0,0,M,0,DIU,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
42954,0,22,0,NO,1.0,0,M,0,NOC,7,2.792,2.764150943396226,3.5,3.6,0.5769230769230769,0.21794871794871795,0.20833333333333334,0.0,1
42985,0,17,1,NO,0.0,0,M,0,NOC,9,3.746,3.8285714285714287,3.0,0.0,0.9347826086956522,0.06521739130434782,0.0,0.0,0
42993,1,21,0,NO,0.0,0,F,0,DIU,1,3.47,3.65,3.4153846153846152,0.0,1.0,0.0,0.0,0.0,0
43003,0,25,0,NO,0.0,0,M,0,NOC,2,3.875,2.5999999999999996,0.0,0.0,0.36363636363636365,0.0,0.7,0.0,0
43044,1,17,0,NO,0.0,0,F,0,DIU,2,4.234999999999999,4.383333333333333,4.163636363636363,0.0,0.9444444444444444,0.0,0.07142857142857142,0.0,0
43060,0,18,0,NO,0.0,0,F,0,NOC,1,3.73,3.4000000000000004,0.0,3.9499999999999997,1.0,0.0,0.0,0.0,0
43074,0,19,0,NO,0.0,0,M,0,NOC,2,3.025,3.625,0.5,3.2999999999999994,0.39285714285714285,0.14285714285714285,0.4444444444444444,0.0,0
43076,1,23,1,NO,2.0,1,M,0,DIU,7,3.7800000000000002,3.94468085106383,3.13,3.566666666666667,0.7029702970297029,0.0594059405940594,0.22857142857142856,0.0,1
43200,0,21,0,NO,2.0,0,M,0,DIU,4,2.0774999999999997,1.8166666666666667,2.15,2.8043478260869565,0.38461538461538464,0.3974358974358974,0.20833333333333334,0.041666666666666664,1
43248,0,19,0,NO,2.0,0,F,0,NOC,6,4.305714285714286,4.261224489795919,4.344444444444445,4.8500000000000005,0.8295454545454546,0.0,0.16666666666666666,0.0,1
43269,0,16,0,NO,2.0,0,M,0,NOC,2,2.8,3.55,2.5588235294117645,3.2000000000000006,0.41935483870967744,0.3548387096774194,0.25,0.0,1
43300,1,20,0,SI,1.0,1,M,0,DIU,2,2.22,2.1500000000000004,1.2,3.0,0.14285714285714285,0.37142857142857144,0.45454545454545453,0.0,1
43301,1,18,0,NO,1.0,0,M,0,DIU,2,2.515,2.0,2.05,3.5454545454545454,0.3958333333333333,0.3125,0.26666666666666666,0.0,1
43312,0,19,1,NO,0.0,0,M,0,NOC,9,3.6900000000000004,3.8684210526315788,3.3230769230769233,3.0,0.9210526315789473,0.039473684210526314,0.05,0.0,0
43333,0,18,1,NO,1.0,0,M,0,NOC,10,2.8600000000000003,3.581081081081081,0.0,1.7249999999999999,0.527027027027027,0.13513513513513514,0.26666666666666666,0.13333333333333333,1
43334,0,22,1,NO,2.0,0,M,0,NOC,4,3.6166666666666667,3.7805555555555554,3.2999999999999994,0.0,1.0,0.0,0.0,0.0,1
43339,0,18,0,NO,0.0,1,M,0,NOC,1,2.67,1.35,0.0,3.5500000000000003,0.6,0.4,0.0,0.0,0
43367,1,16,1,NO,0.0,1,M,0,DIU,10,4.5,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0
43393,0,16,0,NO,0.0,0,M,0,NOC,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
43406,0,18,0,NO,1.0,0,M,0,NOC,1,1.54,2.0,1.6375,1.0,0.0,1.0,0.0,0.0,1
43418,0,16,1,NO,0.0,0,F,0,DIU,6,4.161666666666667,4.208771929824562,3.6839999999999997,4.664705882352941,0.8839285714285714,0.0,0.10810810810810811,0.0,0
43420,0,18,0,SI,1.0,1,M,0,NOC,1,1.52,1.65,1.0,1.8999999999999997,0.0,1.0,0.0,0.0,1
43427,0,23,0,NO,1.0,1,F,0,DIU,3,3.0300000000000002,2.736842105263158,2.4,3.5399999999999996,0.43333333333333335,0.2,0.3333333333333333,0.0,1
43455,0,20,0,NO,0.0,1,M,0,DIU,1,4.56,4.5,4.7,0.0,0.5454545454545454,0.0,0.5,0.0,0
43494,0,17,1,NO,0.0,0,F,0,NOC,9,3.4233333333333333,3.4181818181818184,0.0,0.0,0.75,0.0,0.26666666666666666,0.0,0
43530,0,17,0,NO,0.0,0,F,0,DIU,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
43532,0,16,1,NO,0.0,0,F,0,NOC,7,4.46,4.62,3.75,3.8272727272727267,0.9647058823529412,0.0,0.043478260869565216,0.0,0
43535,0,17,0,NO,0.0,0,M,0,DIU,3,3.5066666666666664,2.3391304347826085,1.8199999999999998,4.0636363636363635,0.5625,0.08333333333333333,0.3125,0.0625,0
43539,0,18,0,NO,2.0,0,M,1,NOC,4,2.1075,1.4727272727272727,2.3115384615384618,2.1545454545454543,0.3181818181818182,0.4090909090909091,0.22727272727272727,0.09090909090909091,1
43564,0,18,0,NO,1.0,1,M,0,NOC,1,1.9,2.3,1.8,1.0,0.13333333333333333,0.8666666666666667,0.0,0.0,1
43653,0,18,0,NO,0.0,0,M,0,DIU,3,4.396666666666667,4.5055555555555555,4.264000000000001,4.527272727272727,0.9473684210526315,0.0,0.05,0.0,0
43661,1,18,0,NO,2.0,0,M,0,DIU,2,3.565,3.7500000000000004,2.79,3.6545454545454548,0.8095238095238095,0.0,0.1875,0.0,1
43829,0,19,0,NO,0.0,0,M,0,NOC,2,3.6,4.25,3.41875,3.6,0.8846153846153846,0.0,0.1,0.0,0
43851,1,17,0,NO,2.0,0,M,0,DIU,4,2.91,2.6416666666666666,2.069230769230769,3.147058823529412,0.3157894736842105,0.29473684210526313,0.4,0.03333333333333333,1
43853,0,28,1,NO,0.0,0,F,0,NOC,9,3.6519999999999997,4.185964912280703,3.335483870967743,4.35,0.8888888888888888,0.08333333333333333,0.027777777777777776,0.1111111111111111,0
43929,1,18,0,NO,0.0,0,M,0,DIU,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
43934,1,20,0,NO,0.0,0,F,1,DIU,5,3.6224999999999996,3.7588235294117647,2.881818181818182,4.1850000000000005,0.7333333333333333,0.1111111111111111,0.1724137931034483,0.0,0
43982,1,20,1,NO,0.0,0,M,0,DIU,6,4.148333333333333,4.2723404255319135,3.5642857142857136,4.0,0.723404255319149,0.0,0.22580645161290322,0.0,0
44003,0,26,1,NO,3.0,0,M,0,DIU,1,4.51,4.45,0.0,4.6,0.3888888888888889,0.0,0.5,0.0,1
44034,0,17,0,NO,1.0,0,F,0,NOC,2,2.975,3.55,2.6550000000000002,3.8875,0.6176470588235294,0.3235294117647059,0.07692307692307693,0.15384615384615385,1
44050,0,19,0,NO,1.0,0,M,0,NOC,2,2.74,2.4111111111111114,0.0,2.5999999999999996,0.5555555555555556,0.2777777777777778,0.14285714285714285,0.14285714285714285,1
44085,0,16,0,NO,0.0,0,M,0,NOC,6,3.822,3.918867924528302,3.7,3.5500000000000003,0.7244897959183674,0.04081632653061224,0.23333333333333334,0.0,0
44097,1,18,0,NO,0.0,0,M,0,DIU,8,4.372857142857143,4.381818181818183,4.146428571428572,4.230769230769231,0.8666666666666667,0.024242424242424242,0.1111111111111111,0.0,0
44154,0,19,0,NO,2.0,0,M,0,NOC,2,1.315,2.15,1.35,0.7636363636363637,0.07407407407407407,0.9259259259259259,0.0,0.0,1
44177,0,25,0,NO,1.0,0,M,0,NOC,1,3.505,2.290909090909091,2.4,3.65,0.52,0.16,0.375,0.0,1
44180,1,26,0,NO,0.0,0,F,0,DIU,2,4.1,4.1,0.0,0.0,0.15151515151515152,0.0,0.8461538461538461,0.0,0
44239,0,16,0,NO,2.0,0,M,0,NOC,2,1.3633333333333333,1.48,1.0,2.3,0.06666666666666667,0.9333333333333333,0.0,0.1,1
44254,0,18,1,NO,1.0,0,F,0,NOC,11,3.94,3.9399999999999995,0.0,0.0,1.0,0.0,0.0,0.0,1
44270,1,16,1,NO,0.0,0,M,0,DIU,10,3.615714285714286,3.917647058823529,2.837037037037037,3.719230769230769,0.8402061855670103,0.0979381443298969,0.0625,0.046875,0
44311,1,27,1,NO,0.0,0,M,0,DIU,8,3.8462500000000004,3.7157894736842105,4.0,4.029999999999999,0.6847826086956522,0.07608695652173914,0.21875,0.0,0
44403,0,17,1,NO,0.0,0,M,0,NOC,8,3.9799999999999995,4.023076923076923,3.8000000000000003,0.0,0.8888888888888888,0.0,0.09090909090909091,0.0,0
44437,0,18,0,NO,2.0,1,M,0,NOC,4,2.605,2.7333333333333334,1.8,2.892857142857143,0.3902439024390244,0.5121951219512195,0.07692307692307693,0.0,1
44509,0,21,0,NO,2.0,0,M,0,DIU,5,2.9250000000000003,2.9901960784313726,1.15,3.658823529411765,0.55,0.25,0.1935483870967742,0.06451612903225806,1
44557,0,25,0,NO,3.0,0,M,0,NOC,1,2.2,1.0,0.0,3.0,0.3,0.7,0.0,0.0,1
44568,0,17,0,NO,2.0,1,M,0,NOC,2,2.27,2.35,1.0,3.4,0.42857142857142855,0.42857142857142855,0.1111111111111111,0.0,1
44620,1,21,0,NO,1.0,1,M,1,DIU,3,3.8766666666666665,4.2444444444444445,3.4642857142857144,3.9000000000000004,0.7192982456140351,0.0,0.25,0.0,1
44630,0,16,0,NO,0.0,0,F,0,NOC,2,3.8499999999999996,4.4,3.589473684210526,4.8,1.0,0.0,0.0,0.0,0
44663,0,17,0,SI,1.0,1,F,0,NOC,2,3.29,5.0,2.5625,4.1,0.17142857142857143,0.2,0.6428571428571429,0.0,1
44723,0,18,1,NO,1.0,0,M,0,NOC,9,3.241666666666667,3.446666666666667,2.5461538461538464,4.2,0.8846153846153846,0.11538461538461539,0.0,0.04,1
44739,1,17,0,NO,3.0,0,M,0,DIU,6,1.9849999999999999,1.6782608695652173,3.2,0.0,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.0,1
44794,0,17,0,NO,2.0,1,F,0,NOC,7,2.8200000000000003,3.7083333333333335,1.8846153846153846,1.0,0.5161290322580645,0.4838709677419355,0.0,0.1,1
44836,1,16,0,SI,1.0,0,M,0,DIU,1,2.43,1.7,2.3,3.5,0.16666666666666666,0.8333333333333334,0.0,0.0,1
44855,0,24,0,NO,0.0,0,M,1,NOC,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
44867,1,17,0,NO,0.0,0,M,0,DIU,4,4.492500000000001,4.647058823529412,4.391304347826087,4.345,0.9625,0.0,0.038461538461538464,0.0,0
44896,0,22,0,NO,3.0,0,M,0,NOC,3,3.0066666666666664,3.2266666666666666,2.13,3.433333333333333,0.6944444444444444,0.25,0.07692307692307693,0.0,1
44901,1,17,0,NO,0.0,0,M,0,DIU,4,3.265,3.0185185185185186,3.2,3.9642857142857144,0.6142857142857143,0.15714285714285714,0.22727272727272727,0.0,0
44951,1,18,0,NO,1.0,0,M,1,DIU,8,3.15875,3.0265060240963853,2.923333333333333,3.328571428571429,0.6643356643356644,0.1958041958041958,0.13333333333333333,0.022222222222222223,1
44956,0,17,1,NO,1.0,0,M,0,NOC,9,3.7744444444444443,4.32280701754386,2.69375,4.314285714285714,0.7741935483870968,0.056451612903225805,0.17073170731707318,0.024390243902439025,1
44987,0,17,1,NO,0.0,0,M,0,DIU,7,3.6371428571428575,3.727272727272727,3.59,3.375,0.8761061946902655,0.07079646017699115,0.05555555555555555,0.0,0
45030,0,18,0,NO,1.0,1,M,1,NOC,6,3.323333333333333,3.084313725490196,2.835294117647059,3.7,0.59375,0.15625,0.2413793103448276,0.0,1
45033,0,21,1,NO,2.0,0,M,0,NOC,7,3.28,3.9081632653061225,2.625,3.1,0.6853932584269663,0.06741573033707865,0.27586206896551724,0.13793103448275862,1
45039,1,18,0,NO,0.0,1,M,1,DIU,5,3.825,3.4250000000000003,3.2758620689655173,3.85,0.7634408602150538,0.06451612903225806,0.16666666666666666,0.03333333333333333,0
45132,0,17,0,NO,1.0,0,M,0,NOC,4,3.242,3.5565217391304347,2.3157894736842106,4.29090909090909,0.7169811320754716,0.22641509433962265,0.058823529411764705,0.0,1
45153,1,30,1,NO,0.0,1,M,0,DIU,8,3.885,3.736,0.0,0.0,0.8387096774193549,0.0,0.18181818181818182,0.0,0
45235,1,23,1,NO,0.0,1,M,1,DIU,6,3.7849999999999997,4.023404255319149,3.1,0.0,0.7209302325581395,0.03488372093023256,0.23333333333333334,0.0,0
45266,0,18,0,NO,0.0,1,F,0,DIU,3,3.1625,4.05,2.7413793103448274,4.154545454545455,0.6458333333333334,0.3541666666666667,0.0,0.058823529411764705,0
45305,1,18,0,NO,0.0,0,F,0,DIU,10,3.425384615384615,3.4874015748031497,3.1066666666666665,3.7900000000000005,0.7251184834123223,0.13744075829383887,0.15714285714285714,0.014285714285714285,0
45408,1,19,1,NO,0.0,1,M,0,DIU,10,3.735454545454545,3.7946153846153847,3.619999999999999,3.8950000000000005,0.8518518518518519,0.09523809523809523,0.04838709677419355,0.016129032258064516,0
45439,0,18,0,NO,0.0,0,M,0,NOC,2,3.7,3.25,0.0,4.0,0.45454545454545453,0.0,0.5,0.0,0
45451,0,17,1,NO,0.0,0,M,0,NOC,7,3.8066666666666666,3.996491228070175,2.95625,4.7,0.8846153846153846,0.11538461538461539,0.0,0.08,0
45476,0,18,0,NO,1.0,0,M,0,DIU,7,3.3971428571428572,3.358333333333333,3.2588235294117656,3.911764705882353,0.7289719626168224,0.19626168224299065,0.08108108108108109,0.02702702702702703,1
45499,0,20,1,NO,0.0,0,M,0,NOC,7,4.042857142857143,4.046913580246913,4.07,4.164705882352941,0.9230769230769231,0.0,0.08333333333333333,0.0,0
45507,1,19,1,NO,1.0,0,M,0,DIU,13,3.992,3.925373134328359,0.0,5.0,0.7127659574468085,0.031914893617021274,0.18181818181818182,0.030303030303030304,1
45538,0,18,0,SI,2.0,0,M,0,NOC,3,2.75,0.0,2.5714285714285716,3.0200000000000005,0.4,0.4,0.2,0.2,1
45577,1,25,0,NO,3.0,0,M,0,DIU,3,3.12,1.675,3.4,3.1333333333333333,0.2,0.07272727272727272,0.7222222222222222,0.0,1
45637,0,20,0,NO,1.0,0,M,0,NOC,1,1.36,1.0,1.2875,1.8,0.0,1.0,0.0,0.0,1
45638,0,17,0,NO,1.0,1,M,0,NOC,4,2.9533333333333336,2.9066666666666663,1.55,3.909090909090909,0.5263157894736842,0.3684210526315789,0.07692307692307693,0.0,1
45682,0,19,0,SI,1.0,0,M,0,NOC,1,0.61,0.0,1.0,0.0,0.0,0.7647058823529411,0.2857142857142857,0.0,1
45695,0,19,0,NO,0.0,0,M,0,NOC,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
45774,1,26,1,NO,0.0,1,F,0,DIU,5,4.001666666666667,4.208888888888889,2.9,3.2999999999999994,0.6585365853658537,0.07317073170731707,0.27586206896551724,0.034482758620689655,0
45792,0,17,0,NO,0.0,1,M,0,NOC,4,3.3920000000000003,3.6333333333333333,2.77,3.7333333333333334,0.7547169811320755,0.18867924528301888,0.058823529411764705,0.058823529411764705,0
45802,0,21,0,NO,0.0,0,F,0,DIU,1,3.81,3.625,4.0,3.9500000000000006,1.0,0.0,0.0,0.0,0
45812,0,19,0,NO,0.0,0,M,0,NOC,4,3.7575000000000003,3.725,3.0,4.309090909090909,0.8444444444444444,0.0,0.13333333333333333,0.0,0
45839,0,20,1,NO,0.0,1,M,0,NOC,7,4.15,4.17719298245614,3.7359999999999998,4.805882352941176,0.908256880733945,0.03669724770642202,0.05555555555555555,0.027777777777777776,0
45854,0,19,0,NO,0.0,0,M,0,NOC,6,3.348333333333333,3.348888888888889,1.6800000000000002,3.4285714285714284,0.6842105263157895,0.17105263157894737,0.125,0.0,0
45883,0,17,0,NO,1.0,1,M,0,DIU,3,3.21,2.9842105263157896,2.0,3.74,0.4107142857142857,0.26785714285714285,0.29411764705882354,0.0,1
45908,1,22,0,NO,2.0,0,F,0,DIU,2,3.8600000000000003,3.8833333333333333,0.0,3.8600000000000003,0.4358974358974359,0.0,0.5625,0.0,1
45975,0,18,0,NO,1.0,0,M,0,DIU,1,2.48,3.4499999999999997,2.1923076923076925,0.0,0.47058823529411764,0.5294117647058824,0.0,0.0,1
46008,1,17,0,NO,1.0,0,M,0,DIU,3,3.1933333333333334,3.039130434782609,2.6923076923076925,3.271428571428572,0.6226415094339622,0.18867924528301888,0.17647058823529413,0.0,1
46034,1,19,0,NO,0.0,0,M,0,DIU,2,2.5233333333333334,2.8166666666666664,3.1176470588235294,3.9,0.6486486486486487,0.21621621621621623,0.14285714285714285,0.07142857142857142,0
46083,0,20,0,NO,1.0,0,M,0,DIU,1,1.17,1.0,1.2555555555555555,0.0,0.0,0.7647058823529411,0.14285714285714285,0.0,1
46099,0,17,0,NO,0.0,0,M,0,NOC,6,3.5283333333333338,3.667924528301887,2.923529411764706,3.6571428571428575,0.7628865979381443,0.07216494845360824,0.16666666666666666,0.0,0
46158,0,20,0,NO,3.0,0,M,0,DIU,3,3.266666666666667,3.194736842105263,2.95,3.4625,0.56,0.12,0.29411764705882354,0.058823529411764705,1
46221,1,18,0,NO,0.0,0,M,0,DIU,2,2.77,2.4,1.6,4.05,0.3225806451612903,0.25806451612903225,0.4,0.0,0
46261,0,18,0,NO,0.0,0,M,0,DIU,2,4.09,3.9666666666666663,4.0,4.2272727272727275,1.0,0.0,0.0,0.0,0
46287,0,18,0,NO,0.0,0,M,0,NOC,6,3.7399999999999998,3.8351851851851846,3.271428571428572,4.045454545454546,0.9620253164556962,0.0379746835443038,0.0,0.0,0
46294,1,20,0,NO,2.0,0,M,0,DIU,2,1.595,1.3833333333333335,1.55,2.2818181818181817,0.20588235294117646,0.7058823529411765,0.09090909090909091,0.0,1
46302,0,22,0,NO,0.0,0,F,0,DIU,3,3.51,3.7066666666666666,1.3,3.92,0.5263157894736842,0.07017543859649122,0.3888888888888889,0.0,0
46383,0,17,0,NO,1.0,0,M,0,DIU,2,2.4299999999999997,3.65,2.1739130434782608,1.94,0.2777777777777778,0.7222222222222222,0.0,0.15384615384615385,1
46397,0,17,0,SI,1.0,0,M,0,NOC,1,2.34,3.3,1.8625,2.85,0.375,0.625,0.0,0.16666666666666666,1
46425,0,17,1,NO,0.0,0,F,0,NOC,7,3.8124999999999996,4.133333333333334,3.2181818181818183,4.741176470588235,0.908256880733945,0.07339449541284404,0.027777777777777776,0.027777777777777776,0
46469,1,23,0,NO,3.0,0,M,0,DIU,3,2.88,3.127272727272727,2.033333333333333,3.1999999999999997,0.375,0.203125,0.42857142857142855,0.0,1
46507,0,27,1,NO,1.0,0,M,0,NOC,5,3.7,0.0,0.0,3.7000000000000006,1.0,0.0,0.0,0.0,1
46535,0,18,1,NO,0.0,0,M,0,DIU,6,4.014285714285714,4.010526315789474,3.772,4.4,0.9142857142857143,0.0,0.08571428571428572,0.0,0
46567,1,23,0,NO,0.0,0,M,0,DIU,4,3.3,0.0,3.2999999999999994,0.0,1.0,0.0,0.0,0.0,0
46585,0,19,0,NO,2.0,0,M,0,NOC,5,3.2566666666666673,3.8739130434782605,2.076923076923077,3.28,0.6170212765957447,0.2553191489361702,0.13333333333333333,0.06666666666666667,1
46599,0,16,0,NO,0.0,1,M,0,NOC,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
46640,0,19,0,NO,0.0,0,M,0,DIU,5,3.5119999999999996,3.3500000000000005,3.2714285714285714,3.790909090909091,0.6477272727272727,0.07954545454545454,0.2857142857142857,0.0,0
46649,0,21,0,SI,2.0,0,M,1,NOC,1,2.79,2.25,0.0,3.15,0.5,0.5,0.0,0.0,1
46673,0,18,0,SI,1.0,0,M,0,DIU,1,1.47,1.525,0.0,1.3999999999999997,0.14285714285714285,0.8571428571428571,0.0,0.0,1
46702,1,18,0,NO,1.0,0,M,0,DIU,2,2.1399999999999997,3.3249999999999997,1.25,2.278571428571429,0.43243243243243246,0.3783783783783784,0.16666666666666666,0.0,1
